Student_ID,Age,Gender,Department,Level,Attendance,CGPA,Failed_Courses,LMS_Engagement,Financial_Stress,Dropout
ST30116,17,1,13,200,88,1.56,6,0,1,1
ST30117,25,1,12,400,98,3.38,5,1,1,1
ST30118,18,1,13,500,38,2.92,3,2,1,1
ST30119,26,1,10,200,62,4.95,7,0,1,1
ST30120,34,1,4,500,76,2.61,2,1,0,0
ST30121,23,1,8,300,51,0.57,8,2,0,1
ST30122,35,0,10,400,66,4.25,8,2,0,1
ST30123,20,1,6,400,43,2.98,7,0,0,1
ST30124,24,1,14,200,50,2.94,7,1,1,1
ST30125,28,1,12,200,76,3.35,6,1,0,1
ST30126,26,1,1,200,46,2.65,7,0,1,1
ST30127,17,1,13,400,37,2.2,1,0,0,1
ST30128,27,1,0,300,78,2.35,6,2,0,1
ST30129,18,0,7,500,95,1.77,8,1,0,1
ST30130,30,1,7,500,91,1.71,6,0,0,1
ST30131,16,0,12,200,64,3.68,7,2,0,1
ST30132,26,1,1,400,80,3.34,2,0,1,0
ST30133,25,0,10,400,44,4.26,0,0,0,1
ST30134,18,0,13,300,79,1.94,6,1,0,1
ST30135,29,1,14,400,40,1.65,3,0,0,1
ST30136,31,0,2,100,66,1.36,2,1,1,1
ST30137,24,1,11,400,93,4.34,5,0,0,1
ST30138,29,0,2,100,95,1.09,1,0,0,1
ST30139,16,0,9,100,67,2.98,3,1,0,1
ST30140,16,0,9,500,56,3.03,2,0,1,1
ST30141,19,1,1,200,38,1.46,2,0,1,1
ST30142,16,0,12,100,75,2.19,1,2,0,1
ST30143,34,1,4,400,76,2.54,3,2,0,1
ST30144,27,1,9,300,34,4.18,7,2,1,1
ST30145,35,1,5,400,62,2.6,1,1,1,1
ST30146,19,0,6,500,92,3.64,5,1,0,1
ST30147,24,1,13,500,70,2.46,3,1,1,1
ST30148,22,1,1,300,94,2.0,5,0,1,1
ST30149,29,1,12,500,31,3.74,5,2,1,1
ST30150,18,0,2,100,52,3.81,3,1,0,1
ST30151,30,1,13,200,55,4.33,2,2,1,1
ST30152,26,0,6,100,38,3.72,3,2,1,1
ST30153,25,0,13,300,61,3.96,2,2,1,1
ST30154,35,0,14,200,90,2.24,3,2,1,1
ST30155,30,1,13,200,48,0.91,6,0,0,1
ST30156,32,0,11,400,48,1.31,3,2,0,1
ST30157,34,0,14,300,62,2.6,5,2,1,1
ST30158,26,1,4,500,37,4.9,1,2,1,1
ST30159,35,0,13,300,83,1.51,2,2,1,1
ST30160,31,0,3,300,62,1.97,7,1,0,1
ST30161,19,0,7,400,64,4.33,3,1,0,1
ST30162,22,1,7,300,30,3.7,1,2,0,1
ST30163,26,1,6,100,48,2.52,3,1,1,1
ST30164,35,0,11,100,97,1.25,6,2,0,1
ST30165,32,1,12,300,62,4.88,3,0,1,1
ST30166,34,0,1,400,66,4.04,8,0,0,1
ST30167,25,0,5,300,80,1.51,7,0,1,1
ST30168,30,0,12,300,77,3.76,0,2,1,0
ST30169,21,1,13,100,53,4.76,6,2,0,1
ST30170,28,0,9,400,31,1.98,6,1,0,1
ST30171,18,0,9,200,95,3.2,6,1,1,1
ST30172,23,1,13,200,41,4.47,6,1,1,1
ST30173,22,0,0,400,81,4.1,1,2,0,0
ST30174,20,1,5,400,46,3.43,0,1,0,1
ST30175,33,0,0,200,65,2.89,1,2,0,1
ST30176,31,0,3,300,58,4.61,4,2,1,1
ST30177,24,1,0,100,47,4.76,2,0,0,1
ST30178,26,1,2,100,80,1.64,3,0,0,0
ST30179,34,0,5,200,84,4.46,4,2,0,1
ST30180,29,1,3,500,96,1.83,3,2,1,1
ST30181,22,1,5,500,38,4.91,1,1,1,1
ST30182,27,0,10,300,72,4.62,4,2,0,0
ST30183,34,0,13,200,43,1.74,1,2,0,1
ST30184,23,0,9,200,44,1.41,7,1,0,1
ST30185,20,0,11,500,79,3.06,2,0,0,0
ST30186,21,0,8,300,62,3.69,0,2,1,1
ST30187,26,1,3,500,67,3.01,6,2,1,1
ST30188,18,1,5,500,85,3.1,6,1,0,1
ST30189,26,1,9,500,93,4.09,3,0,0,0
ST30190,27,0,2,100,97,2.52,1,1,0,0
ST30191,16,1,4,200,30,4.55,2,1,0,1
ST30192,19,0,5,300,35,2.82,5,1,0,1
ST30193,35,1,1,300,74,3.81,5,2,0,1
ST30194,16,0,1,200,46,0.52,4,0,1,1
ST30195,21,0,4,100,99,1.51,7,1,0,1
ST30196,17,0,10,200,89,4.83,3,2,1,0
ST30197,28,1,0,300,54,1.39,7,0,0,1
ST30198,31,1,8,300,48,0.79,6,2,1,1
ST30199,26,0,14,100,35,1.4,4,2,1,1
ST30200,29,1,11,200,46,0.55,2,2,0,1
ST30201,21,1,3,100,90,0.9,3,2,0,1
ST30202,31,0,3,500,68,1.12,5,2,1,1
ST30203,32,1,0,200,54,3.44,7,2,0,1
ST30204,25,1,0,400,30,4.62,5,2,0,1
ST30205,28,1,5,100,72,3.68,2,1,1,1
ST30206,28,1,3,400,72,0.52,5,2,1,1
ST30207,17,1,9,100,59,1.54,7,2,1,1
ST30208,16,1,8,300,92,3.73,0,1,0,1
ST30209,16,0,1,400,92,2.2,0,1,0,0
ST30210,22,1,6,300,65,2.89,1,2,1,1
ST30211,28,0,10,300,100,3.77,6,1,0,1
ST30212,32,1,7,300,42,3.2,0,2,0,1
ST30213,24,1,2,300,63,1.74,5,1,1,1
ST30214,28,0,2,200,58,0.51,0,0,0,1
ST30215,31,0,3,200,47,4.76,1,2,1,1
ST30216,20,0,7,500,59,4.03,5,1,1,1
ST30217,22,0,12,300,60,2.58,4,0,0,1
ST30218,16,0,4,500,91,2.6,0,2,0,1
ST30219,23,0,12,500,71,4.73,2,2,0,1
ST30220,21,0,12,400,72,1.27,1,2,1,1
ST30221,27,0,12,100,93,4.33,0,2,0,0
ST30222,17,1,13,300,39,0.81,3,2,0,1
ST30223,16,0,14,200,98,4.5,6,2,0,0
ST30224,30,1,6,400,93,2.99,5,1,1,1
ST30225,32,1,14,200,77,1.55,6,2,1,1
ST30226,35,0,2,500,62,3.82,5,1,0,1
ST30227,18,1,0,100,50,1.36,0,0,0,1
ST30228,21,0,14,500,37,3.4,0,0,0,1
ST30229,31,0,3,500,84,3.9,2,2,1,1
ST30230,25,1,2,100,88,2.19,2,1,0,1
ST30231,28,0,13,300,51,4.06,6,2,0,1
ST30232,23,1,12,500,75,3.82,6,1,1,1
ST30233,32,1,2,300,39,3.93,5,0,0,1
ST30234,22,1,7,400,47,2.55,4,2,0,1
ST30235,20,1,12,300,38,4.29,2,2,0,1
ST30236,23,0,1,400,31,4.0,6,0,1,1
ST30237,16,0,6,100,78,3.03,6,2,0,1
ST30238,17,1,2,500,36,3.38,5,2,0,1
ST30239,19,1,3,500,44,2.0,2,2,0,1
ST30240,16,0,3,500,62,4.4,0,0,1,1
ST30241,25,1,6,400,99,4.11,8,0,1,0
ST30242,18,1,11,100,78,1.88,0,2,1,1
ST30243,17,1,6,500,71,4.57,8,0,0,1
ST30244,22,0,11,100,54,4.51,7,1,1,1
ST30245,17,1,14,500,99,0.74,4,2,1,1
ST30246,21,0,0,200,74,1.58,8,1,0,1
ST30247,23,1,7,100,37,1.18,5,1,0,1
ST30248,18,0,0,400,52,1.34,1,2,0,1
ST30249,34,0,0,500,53,3.12,0,2,0,1
ST30250,24,0,4,100,36,4.37,3,1,0,1
ST30251,16,1,1,200,44,1.89,0,0,0,1
ST30252,23,1,4,500,55,4.83,2,2,0,1
ST30253,21,1,4,100,70,4.78,3,2,0,1
ST30254,17,0,10,200,58,4.16,7,0,0,1
ST30255,29,0,12,300,88,4.23,0,2,0,0
ST30256,16,1,11,400,67,4.52,0,2,0,1
ST30257,22,1,13,400,39,4.93,4,1,1,1
ST30258,26,1,9,500,35,2.54,7,0,0,1
ST30259,31,0,5,500,86,1.91,0,2,0,1
ST30260,17,1,13,100,46,2.99,4,0,0,1
ST30261,33,0,8,500,80,1.05,8,2,1,1
ST30262,34,0,0,500,91,2.74,6,0,1,1
ST30263,25,0,6,500,83,2.12,6,2,0,1
ST30264,19,0,14,200,99,4.93,5,0,0,0
ST30265,18,0,4,100,91,4.41,0,0,0,0
ST30266,28,1,5,400,91,2.73,4,2,0,1
ST30267,21,0,7,500,64,0.68,0,2,1,1
ST30268,25,0,12,400,74,4.64,7,2,0,1
ST30269,23,1,13,300,65,1.01,0,2,1,1
ST30270,25,0,3,400,44,0.96,6,0,0,1
ST30271,17,1,2,400,68,2.79,3,1,1,1
ST30272,35,1,4,300,39,2.28,1,1,0,1
ST30273,30,0,9,200,100,4.08,1,2,1,1
ST30274,16,1,5,300,73,1.48,3,2,0,1
ST30275,26,0,4,500,88,0.64,2,1,0,1
ST30276,16,1,13,300,66,1.75,3,2,1,1
ST30277,31,0,8,500,86,3.04,8,1,0,1
ST30278,27,1,1,100,97,2.47,4,2,1,0
ST30279,27,1,11,500,41,2.59,5,1,0,1
ST30280,34,0,3,400,74,0.92,7,0,0,1
ST30281,28,1,3,300,35,2.46,3,1,0,1
ST30282,23,1,13,200,66,2.41,2,0,1,1
ST30283,17,0,2,100,46,2.48,0,2,1,1
ST30284,34,1,11,100,82,1.6,4,2,0,1
ST30285,29,0,3,100,61,4.23,4,0,0,1
ST30286,16,0,11,100,76,4.71,7,1,1,1
ST30287,24,0,13,400,84,3.89,3,0,1,1
ST30288,34,1,10,300,41,3.97,1,2,1,1
ST30289,29,0,0,200,100,3.32,8,2,1,1
ST30290,19,1,14,200,54,4.22,2,1,0,1
ST30291,17,1,0,200,98,4.81,4,1,0,0
ST30292,25,1,10,300,31,1.72,8,0,0,1
ST30293,30,0,2,300,99,0.52,5,2,1,1
ST30294,16,0,3,200,96,2.36,1,1,1,1
ST30295,26,0,3,500,84,0.79,0,2,1,1
ST30296,31,1,11,500,42,2.06,2,0,0,1
ST30297,28,0,7,500,31,0.69,4,2,0,1
ST30298,23,0,0,100,41,3.93,2,2,0,1
ST30299,24,1,2,200,49,1.08,0,0,0,1
ST30300,30,1,12,100,55,3.76,6,0,1,1
ST30301,20,1,4,200,34,2.08,7,2,1,1
ST30302,35,1,2,400,81,3.27,3,1,0,1
ST30303,33,0,14,400,42,3.22,7,2,0,1
ST30304,17,1,0,500,77,3.22,6,2,0,1
ST30305,20,0,4,400,74,1.55,5,2,1,1
ST30306,35,0,2,100,95,4.94,1,2,0,1
ST30307,31,0,0,500,95,3.84,2,0,0,0
ST30308,31,1,14,400,93,1.95,7,1,1,1
ST30309,19,1,0,200,45,4.83,8,2,0,1
ST30310,35,0,12,400,81,1.92,8,0,0,1
ST30311,26,0,5,500,92,3.47,7,2,1,1
ST30312,35,1,1,400,80,4.64,0,2,0,0
ST30313,31,0,9,400,77,3.47,4,2,0,0
ST30314,27,1,7,200,31,0.95,5,2,1,1
ST30315,21,0,12,200,63,3.59,1,1,0,1
ST30316,31,1,8,400,86,2.86,4,2,0,1
ST30317,34,0,2,100,44,1.45,3,1,1,1
ST30318,26,1,9,400,100,0.88,8,2,0,1
ST30319,27,0,8,100,96,1.64,2,1,0,1
ST30320,19,0,3,400,53,0.99,7,0,0,1
ST30321,28,0,5,500,68,3.94,5,2,1,1
ST30322,17,1,10,400,43,1.02,1,2,0,1
ST30323,34,1,1,100,44,1.39,8,1,1,1
ST30324,26,1,13,200,32,0.98,6,2,0,1
ST30325,16,1,1,100,83,2.96,0,2,0,0
ST30326,24,0,6,400,57,1.96,7,0,1,1
ST30327,25,1,10,200,46,4.53,6,2,1,1
ST30328,18,1,9,400,30,0.55,7,0,0,1
ST30329,23,0,9,300,61,0.66,8,0,1,1
ST30330,31,0,2,400,62,4.02,2,2,0,1
ST30331,19,1,0,300,62,1.62,4,0,0,1
ST30332,26,0,13,100,98,3.91,8,2,1,1
ST30333,23,0,12,100,41,4.3,6,1,1,1
ST30334,22,0,8,400,48,0.87,1,2,0,1
ST30335,35,1,2,200,91,3.99,2,2,0,1
ST30336,30,0,11,100,59,1.06,5,0,0,1
ST30337,23,1,4,300,80,0.63,1,1,0,1
ST30338,25,1,14,200,55,4.04,5,1,0,1
ST30339,34,1,8,400,66,3.33,6,0,1,1
ST30340,20,0,11,300,60,3.08,5,1,0,1
ST30341,18,1,1,400,44,2.62,6,0,0,1
ST30342,22,0,4,200,69,4.25,3,0,1,1
ST30343,21,0,7,500,30,1.43,1,0,0,1
ST30344,32,1,3,200,54,2.59,2,2,1,1
ST30345,25,1,11,200,58,0.59,7,2,1,1
ST30346,35,0,13,100,79,0.57,1,0,0,1
ST30347,30,1,9,100,39,4.94,2,0,1,1
ST30348,17,1,8,200,79,1.65,8,0,1,1
ST30349,16,1,11,400,100,4.93,4,2,1,0
ST30350,27,0,4,300,86,3.02,3,1,0,0
ST30351,28,1,13,300,80,1.53,5,1,1,1
ST30352,27,0,7,300,53,4.87,3,2,0,1
ST30353,27,0,2,100,56,1.5,5,1,1,1
ST30354,22,0,13,400,61,4.34,2,0,0,1
ST30355,22,1,5,300,56,4.19,2,2,1,1
ST30356,21,1,14,100,60,1.91,4,0,0,1
ST30357,28,0,8,100,41,4.6,2,2,1,1
ST30358,24,1,10,500,71,1.46,3,0,1,1
ST30359,31,0,11,100,64,4.92,0,2,1,1
ST30360,17,1,4,500,71,2.19,7,1,1,1
ST30361,26,0,8,500,31,1.65,5,1,1,1
ST30362,18,1,2,400,53,3.71,1,0,0,1
ST30363,24,0,6,100,66,1.08,6,0,1,1
ST30364,27,0,10,300,92,2.46,0,2,0,1
ST30365,17,0,10,300,37,3.28,8,2,0,1
ST30366,34,1,11,400,39,0.72,3,1,1,1
ST30367,21,1,4,100,71,1.07,0,1,0,1
ST30368,33,0,11,300,31,2.52,3,2,1,1
ST30369,28,0,12,400,71,4.12,4,1,0,1
ST30370,29,1,11,100,78,2.78,6,2,0,1
ST30371,23,1,7,500,36,1.74,4,1,1,1
ST30372,24,1,1,500,69,1.59,5,2,1,1
ST30373,28,1,0,400,36,4.75,7,2,1,1
ST30374,32,0,2,200,85,1.86,1,1,1,1
ST30375,21,0,12,500,54,1.62,7,2,1,1
ST30376,35,0,4,200,38,1.76,5,2,0,1
ST30377,25,0,0,100,94,4.88,1,1,1,0
ST30378,26,0,9,200,48,3.02,0,2,1,1
ST30379,25,1,0,100,67,3.57,2,0,0,1
ST30380,21,0,13,300,57,4.54,6,1,1,1
ST30381,21,0,5,100,42,4.23,8,2,1,1
ST30382,30,1,4,100,77,1.89,3,2,1,1
ST30383,22,0,10,100,98,1.56,8,1,0,1
ST30384,27,1,10,500,80,2.17,6,1,1,1
ST30385,35,1,5,400,35,2.7,7,0,1,1
ST30386,24,1,2,300,97,2.26,8,2,1,1
ST30387,16,0,5,400,66,2.28,1,1,1,1
ST30388,31,1,8,100,32,4.37,6,2,0,1
ST30389,33,1,12,500,78,4.08,4,1,1,1
ST30390,22,1,11,200,80,4.48,4,0,0,1
ST30391,33,0,12,300,41,1.12,6,2,1,1
ST30392,23,1,11,500,44,0.92,4,0,0,1
ST30393,30,1,14,400,46,0.62,4,1,0,1
ST30394,21,1,11,500,54,4.29,3,1,1,1
ST30395,27,0,14,300,94,1.98,0,2,1,0
ST30396,30,1,3,300,90,0.64,8,1,0,1
ST30397,30,0,5,100,69,1.77,2,1,0,1
ST30398,25,1,7,400,69,2.81,8,2,0,1
ST30399,24,0,4,100,75,3.7,4,1,0,1
ST30400,29,1,13,100,81,2.0,3,1,0,1
ST30401,29,0,11,500,89,0.83,8,2,0,1
ST30402,32,0,13,200,73,3.12,2,1,0,1
ST30403,26,1,3,100,96,1.24,3,2,0,1
ST30404,21,1,9,500,40,1.24,8,1,0,1
ST30405,27,1,7,500,79,2.81,0,2,0,1
ST30406,32,0,4,500,84,2.75,6,1,0,1
ST30407,20,0,4,100,55,1.65,0,2,0,1
ST30408,21,0,12,300,94,2.07,7,0,1,1
ST30409,18,0,14,200,91,1.29,7,0,0,1
ST30410,16,1,12,400,46,2.72,3,1,1,1
ST30411,33,1,6,300,70,2.85,4,1,1,1
ST30412,29,0,6,300,66,3.94,8,2,1,1
ST30413,27,0,3,200,78,2.45,0,1,0,0
ST30414,27,0,6,300,38,4.12,5,0,0,1
ST30415,26,1,3,100,49,2.2,7,0,0,1
ST30416,34,0,9,400,43,3.81,8,2,0,1
ST30417,18,0,10,500,36,3.47,5,0,0,1
ST30418,17,0,1,200,66,1.05,7,2,0,1
ST30419,22,1,0,200,76,1.68,2,0,0,1
ST30420,27,1,6,500,77,3.95,2,1,0,0
ST30421,34,0,12,200,69,3.95,3,1,1,1
ST30422,28,0,9,400,96,2.67,7,2,1,1
ST30423,34,0,13,100,62,2.89,1,0,0,1
ST30424,19,1,14,100,42,2.16,2,2,1,1
ST30425,27,1,6,100,76,1.42,4,1,0,1
ST30426,19,0,1,300,96,3.01,4,2,0,0
ST30427,28,0,7,400,43,4.82,8,1,0,1
ST30428,35,1,9,300,34,1.09,8,2,0,1
ST30429,22,1,9,100,49,4.41,4,0,0,1
ST30430,21,1,10,200,46,4.5,4,0,0,1
ST30431,27,1,8,200,74,3.95,5,1,1,1
ST30432,27,0,10,400,93,4.91,0,1,1,0
ST30433,31,0,11,200,73,2.55,6,2,0,1
ST30434,28,0,5,300,40,2.85,3,0,1,1
ST30435,32,1,14,400,97,1.48,5,2,1,1
ST30436,23,1,8,200,49,0.79,5,1,1,1
ST30437,16,1,1,200,52,4.6,4,2,0,1
ST30438,27,1,8,400,40,1.62,1,0,0,1
ST30439,35,0,8,100,44,3.57,6,1,1,1
ST30440,22,0,14,200,79,3.71,3,0,0,1
ST30441,27,0,13,200,92,3.88,3,1,1,1
ST30442,34,1,10,100,54,4.1,4,0,0,1
ST30443,28,0,0,500,84,2.86,2,1,0,1
ST30444,25,0,0,200,36,2.73,2,0,1,1
ST30445,17,1,6,100,49,2.95,5,0,1,1
ST30446,18,0,8,200,72,1.76,6,0,1,1
ST30447,27,1,3,300,92,4.15,3,2,1,1
ST30448,20,0,13,100,96,2.21,4,2,0,1
ST30449,20,1,8,300,57,4.64,0,2,0,1
ST30450,20,0,9,400,67,1.06,7,0,1,1
ST30451,22,1,12,400,63,3.38,5,0,1,1
ST30452,23,1,1,300,59,3.66,5,2,0,1
ST30453,34,0,13,400,67,2.15,6,0,1,1
ST30454,31,0,8,400,54,1.94,2,0,1,1
ST30455,25,0,6,200,59,4.21,0,1,0,1
ST30456,28,1,7,300,72,2.25,6,0,1,1
ST30457,17,0,3,500,83,2.57,1,0,1,1
ST30458,19,1,1,400,66,3.5,4,0,1,1
ST30459,17,0,0,300,40,3.03,1,2,0,1
ST30460,18,0,11,400,78,4.82,4,1,1,1
ST30461,25,0,11,300,39,4.6,7,2,0,1
ST30462,26,0,1,300,81,4.34,8,2,0,1
ST30463,18,1,1,200,39,0.74,4,2,0,1
ST30464,20,0,0,100,63,3.21,2,0,0,1
ST30465,35,1,0,200,89,0.62,6,1,0,1
ST30466,21,0,14,100,49,3.45,2,0,0,1
ST30467,28,1,2,300,34,2.29,1,0,0,1
ST30468,20,0,3,200,96,1.96,0,2,1,1
ST30469,18,0,10,200,54,4.4,2,2,0,1
ST30470,35,1,0,400,43,3.03,7,0,1,1
ST30471,27,1,2,200,30,3.24,5,1,0,1
ST30472,18,1,11,300,48,4.52,6,1,0,1
ST30473,34,1,1,200,83,3.91,0,2,0,1
ST30474,30,1,7,400,96,1.43,8,2,1,1
ST30475,25,1,4,400,97,1.7,0,2,0,0
ST30476,21,0,10,300,91,4.01,5,0,0,1
ST30477,31,0,4,400,49,1.81,3,0,0,1
ST30478,30,1,10,300,94,1.37,2,1,0,1
ST30479,17,0,14,500,95,1.59,0,2,0,0
ST30480,32,1,3,200,78,2.86,2,0,1,0
ST30481,31,0,9,200,57,3.02,7,1,1,1
ST30482,18,1,3,300,93,4.55,6,1,1,1
ST30483,34,0,8,500,51,3.81,8,0,1,1
ST30484,19,1,3,500,81,1.79,5,2,0,1
ST30485,35,0,3,300,38,0.97,5,2,0,1
ST30486,20,1,0,400,80,4.79,8,2,0,1
ST30487,28,0,5,200,52,4.83,8,2,0,1
ST30488,35,1,5,500,55,2.71,3,0,0,1
ST30489,17,0,7,500,34,3.82,7,1,0,1
ST30490,27,0,12,200,45,3.62,3,2,0,1
ST30491,32,1,10,200,41,2.85,0,2,0,1
ST30492,25,1,10,300,96,1.59,7,1,1,1
ST30493,24,0,3,100,85,2.33,8,0,0,1
ST30494,24,0,14,300,88,3.07,2,1,0,1
ST30495,32,0,6,300,56,4.31,0,0,0,1
ST30496,24,0,7,300,95,2.91,6,0,0,0
ST30497,29,0,0,100,79,3.7,8,2,0,1
ST30498,32,0,0,100,67,0.78,4,1,1,1
ST30499,32,1,2,500,88,1.15,3,1,0,1
ST30500,17,0,5,200,34,4.56,1,1,1,1
ST30501,30,0,9,400,93,2.53,6,1,0,1
ST30502,26,0,8,400,58,0.88,4,0,0,1
ST30503,20,0,4,100,96,4.31,4,0,1,1
ST30504,24,0,14,500,73,4.35,8,2,0,1
ST30505,24,0,8,200,32,1.89,1,2,0,1
ST30506,29,1,11,200,98,2.96,7,2,0,1
ST30507,23,1,10,200,89,1.19,1,2,1,1
ST30508,26,0,11,200,39,3.47,8,2,0,1
ST30509,27,0,2,300,79,3.05,5,1,0,1
ST30510,22,0,11,300,40,1.92,6,0,0,1
ST30511,18,1,9,200,78,2.54,5,0,1,1
ST30512,18,1,4,500,57,3.17,4,0,0,1
ST30513,29,1,5,200,83,2.5,6,2,0,1
ST30514,19,0,1,100,57,4.25,2,2,0,1
ST30515,29,0,1,500,89,1.56,2,0,1,1
ST30516,29,0,0,300,78,4.09,1,0,0,0
ST30517,18,1,1,200,43,1.7,0,1,0,1
ST30518,28,0,3,300,97,3.84,1,2,1,0
ST30519,23,0,5,200,36,4.18,3,2,1,1
ST30520,21,0,6,400,32,1.24,6,0,0,1
ST30521,17,0,6,500,56,3.32,5,1,1,1
ST30522,21,0,8,400,56,3.94,8,0,0,1
ST30523,35,0,12,100,49,1.11,2,0,1,1
ST30524,29,1,12,100,45,2.74,0,0,1,1
ST30525,22,0,1,100,75,0.69,7,2,0,1
ST30526,32,1,3,300,95,0.65,7,1,0,1
ST30527,18,0,1,400,80,2.48,1,2,0,1
ST30528,29,1,3,100,36,3.59,5,2,1,1
ST30529,16,1,13,400,93,4.11,4,1,0,1
ST30530,27,1,13,300,69,1.56,8,0,0,1
ST30531,18,0,14,200,40,1.37,7,1,0,1
ST30532,34,0,11,100,98,1.06,5,0,1,1
ST30533,27,1,13,200,90,4.01,5,1,1,1
ST30534,29,0,9,300,58,4.02,4,2,0,1
ST30535,16,0,3,300,69,1.93,1,0,1,1
ST30536,20,1,0,200,46,4.58,7,2,1,1
ST30537,22,1,0,500,36,2.44,3,2,0,1
ST30538,35,0,8,200,89,4.84,8,2,0,1
ST30539,34,0,12,200,83,4.5,6,1,1,1
ST30540,21,0,9,400,67,1.05,2,2,0,1
ST30541,33,1,14,400,58,4.81,1,1,0,1
ST30542,21,0,6,500,48,1.26,3,0,0,1
ST30543,26,1,2,400,38,3.5,8,0,0,1
ST30544,18,0,6,200,48,4.71,6,0,1,1
ST30545,24,1,2,500,94,2.53,6,2,1,1
ST30546,18,1,4,400,49,3.44,6,0,0,1
ST30547,21,1,11,100,74,3.78,5,2,1,1
ST30548,24,0,1,200,78,1.28,2,2,0,1
ST30549,23,0,3,500,100,3.46,8,0,1,0
ST30550,17,0,0,100,50,2.42,4,2,0,1
ST30551,34,1,4,400,97,3.17,8,0,1,1
ST30552,31,1,3,200,42,2.88,0,0,0,1
ST30553,20,1,1,500,34,2.04,5,1,0,1
ST30554,25,1,3,200,100,1.16,8,2,0,1
ST30555,35,1,4,100,69,0.76,3,0,1,1
ST30556,27,0,6,500,72,2.73,8,2,1,1
ST30557,27,1,14,500,81,2.04,6,1,0,1
ST30558,21,1,14,100,76,0.6,5,2,0,1
ST30559,29,0,9,500,57,1.71,4,2,1,1
ST30560,22,1,11,200,86,1.38,1,0,1,1
ST30561,16,1,10,500,59,3.51,1,1,1,1
ST30562,29,1,10,500,94,3.87,7,2,1,1
ST30563,30,1,1,400,76,3.34,7,0,1,1
ST30564,28,1,9,500,72,1.84,7,2,0,1
ST30565,16,0,10,100,99,4.1,5,1,0,0
ST30566,35,0,8,200,33,2.48,6,0,1,1
ST30567,34,1,2,100,34,2.67,1,0,0,1
ST30568,34,0,11,500,45,2.3,5,0,1,1
ST30569,21,0,12,300,76,1.01,5,2,0,1
ST30570,20,0,0,300,85,4.08,5,0,0,0
ST30571,32,1,2,300,37,3.9,8,0,1,1
ST30572,30,0,13,200,47,3.18,0,1,0,1
ST30573,22,1,13,300,31,2.56,4,2,1,1
ST30574,32,0,2,500,52,1.38,3,0,0,1
ST30575,27,0,10,400,99,1.53,7,2,1,1
ST30576,22,1,3,200,62,4.21,4,1,1,1
ST30577,28,0,5,100,34,2.16,6,2,0,1
ST30578,23,0,2,200,62,1.09,3,1,1,1
ST30579,19,0,3,100,63,4.15,0,0,0,0
ST30580,23,0,5,100,89,3.89,5,2,0,0
ST30581,31,0,7,100,30,2.41,8,1,1,1
ST30582,31,0,0,300,70,1.89,0,0,0,1
ST30583,26,1,4,500,62,4.73,3,2,0,1
ST30584,24,0,6,500,76,2.65,1,1,1,1
ST30585,26,1,10,200,68,3.05,8,0,1,1
ST30586,20,1,7,300,62,4.11,3,0,0,1
ST30587,25,0,5,200,30,1.55,3,2,0,1
ST30588,21,1,7,300,77,0.66,2,2,1,1
ST30589,31,0,13,500,40,4.97,7,2,0,1
ST30590,27,1,8,500,62,2.05,3,0,1,1
ST30591,23,1,14,500,85,2.87,2,2,0,0
ST30592,28,1,5,500,72,1.67,8,1,0,1
ST30593,28,1,10,500,84,1.98,2,1,1,1
ST30594,31,0,11,100,37,2.01,1,0,1,1
ST30595,26,0,8,300,42,2.06,7,0,1,1
ST30596,23,0,1,400,56,3.37,7,0,0,1
ST30597,28,1,1,300,99,4.28,1,1,0,0
ST30598,16,0,5,100,39,4.31,5,0,1,1
ST30599,35,0,8,200,97,0.77,4,1,0,1
ST30600,35,0,3,200,42,1.14,4,0,0,1
ST30601,34,0,4,300,31,3.08,3,0,0,1
ST30602,19,0,4,300,74,4.45,8,1,1,1
ST30603,17,1,11,400,57,2.91,1,1,0,1
ST30604,34,0,4,100,54,1.36,2,0,0,1
ST30605,34,0,11,400,33,1.27,7,2,1,1
ST30606,25,1,0,400,88,3.8,0,2,1,0
ST30607,32,0,11,300,69,4.78,5,2,0,1
ST30608,35,0,5,500,78,1.04,8,1,1,1
ST30609,23,0,6,400,54,3.25,4,2,1,1
ST30610,24,0,13,500,79,4.3,3,1,1,1
ST30611,33,1,5,100,41,2.91,4,2,1,1
ST30612,17,0,1,200,100,4.74,3,0,0,0
ST30613,33,0,0,500,50,3.06,2,2,1,1
ST30614,23,1,5,500,48,1.58,2,2,0,1
ST30615,17,1,11,400,30,0.57,1,2,0,1
ST30616,31,1,3,300,68,1.41,7,2,0,1
ST30617,20,0,0,400,61,1.87,0,2,0,1
ST30618,25,1,5,100,40,4.9,2,1,0,1
ST30619,24,0,11,300,30,3.44,5,1,1,1
ST30620,17,0,9,300,34,4.97,2,2,0,1
ST30621,31,1,14,300,54,2.43,4,1,1,1
ST30622,31,0,12,300,77,4.28,0,2,1,1
ST30623,32,1,4,500,63,1.84,7,1,1,1
ST30624,17,0,9,100,72,4.19,2,2,1,1
ST30625,20,0,5,500,93,4.94,3,2,0,1
ST30626,23,0,1,200,45,4.64,2,0,0,1
ST30627,17,0,10,500,92,2.75,0,2,1,0
ST30628,27,0,1,200,93,1.4,4,1,1,1
ST30629,28,1,0,100,46,3.22,6,1,0,1
ST30630,31,0,10,400,88,4.16,0,1,0,0
ST30631,20,0,0,300,69,0.62,3,2,1,1
